policy,learner_seed,metric_group,metric,n_paths,mean_original,mean_high_penalty,mean_diff_high_minus_original,sd_diff,se_diff,normal_ci_lo,normal_ci_hi,normal_ci_contains_zero,bootstrap_ci_lo,bootstrap_ci_hi,bootstrap_ci_contains_zero,win_rate_high_penalty_larger
hamilton_ppo,1.0,inventory_behaviour,integrated_squared_inventory,500,42.82930709407895,9.721829638570911,-33.10747745550805,44.62899399664839,1.9958692868787162,-37.01930937563997,-29.195645535376123,False,-36.97263388257426,-29.292930564237242,False,0.154
hamilton_ppo,1.0,inventory_behaviour,rms_inventory,500,5.66917259810727,2.885595460684033,-2.7835771374232374,2.8955087618923634,0.12949108842075155,-3.037375007046802,-2.5297792677996727,False,-3.0343510383205263,-2.528863966507667,False,0.154
hamilton_ppo,1.0,inventory_behaviour,max_abs_inventory,500,10.328,5.646,-4.682,4.664374425103018,0.208597165740837,-5.090842932129173,-4.2731570678708275,False,-5.09805,-4.28,False,0.108
hamilton_ppo,1.0,inventory_behaviour,terminal_inventory,500,2.63,1.988,-0.642,8.87419510025302,0.39686606979522626,-1.419843203484603,0.13584320348460288,True,-1.398,0.156,True,0.422
hamilton_ppo,1.0,inventory_behaviour,abs_terminal_inventory,500,8.526,2.572,-5.954,5.526750758619009,0.24716380781941272,-6.438432161607828,-5.469567838392171,False,-6.43,-5.464,False,0.104
hamilton_ppo,1.0,inventory_behaviour,squared_terminal_inventory,500,105.266,10.144,-95.122,117.49006317936757,5.254315358996219,-105.42026886704824,-84.82373113295176,False,-105.5241,-84.778,False,0.104
hamilton_ppo,1.0,inventory_behaviour,total_fills,500,39.062,39.884,0.822,5.753304879290523,0.2572956161074966,0.31770985904926274,1.326290140950737,False,0.326,1.316,False,0.502
hamilton_ppo,1.0,monetary_penalty,running_penalty_contribution,500,0.4282930709407895,0.9721829638570911,0.5438898929163015,0.7207359064941161,0.03223228961491551,0.4807157661318027,0.6070640197008004,False,0.4819456422171229,0.6082769588896112,False,0.85
hamilton_ppo,1.0,monetary_penalty,terminal_penalty_contribution,500,0.10526599999999998,0.10144000000000002,-0.0038259999999999995,0.1513433624269707,0.00676828092660188,-0.01709158685338907,0.009439586853389071,True,-0.01720415,0.009324149999999995,True,0.496
hamilton_ppo,1.0,pre_penalty_wealth,terminal_mtm_wealth_pre_penalty,500,44.34094863489911,39.48616338121028,-4.854785253688818,49.941721744923285,2.2334616947005577,-9.232289736151705,-0.4772807712259315,False,-9.182237872146414,-0.5480438085376477,False,0.458
hamilton_ppo,1.0,penalised_objective,final_realised_objective,500,43.807389563958324,38.4125404173532,-5.394849146605119,49.948113569230344,2.233747545773574,-9.77291388687606,-1.0167844063341782,False,-9.724009712203747,-1.101812851987779,False,0.444
hamilton_ppo,2.0,inventory_behaviour,time_avg_signed_inventory,500,1.852076697580594,4.093275858171488,2.2411991605908943,3.1686549825915438,0.1417065587663621,1.9634594090357158,2.518938912146073,False,1.9702544736457785,2.5127505867667654,False,0.74
hamilton_ppo,2.0,inventory_behaviour,time_avg_abs_inventory,500,5.250932940121097,4.865249496468983,-0.38568344365211404,2.8298246661644932,0.1265536063589891,-0.6337239542293919,-0.13764293307483624,False,-0.6330782719862228,-0.1367824324890923,False,0.462
hamilton_ppo,2.0,inventory_behaviour,integrated_squared_inventory,500,54.23812826435447,43.61953300656409,-10.618595257790387,49.13778401283563,2.1975085063280573,-14.92563278591379,-6.311557729666985,False,-15.007769213824059,-6.375599593541031,False,0.446
hamilton_ppo,2.0,inventory_behaviour,rms_inventory,500,6.3604564821786065,5.690339225215998,-0.6701172569626093,3.2482824575033367,0.14526760770195066,-0.9548365361787259,-0.3853979777464926,False,-0.9542312860458488,-0.39277237668083587,False,0.446
hamilton_ppo,2.0,inventory_behaviour,max_abs_inventory,500,12.614,10.368,-2.246,5.736488350654465,0.25654355808398066,-2.7488161343103616,-1.7431838656896383,False,-2.75,-1.748,False,0.352
